year,state,welfare,employed,earnings,white,woman,reform,avg_benefit
2005,"texas",0,0,0,1,1,1,195.4375
1992,"texas",0,0,0,1,0,0,195.4375
1995,"texas",0,1,12000,1,1,0,195.4375
1998,"texas",0,0,0,1,1,1,195.4375
2000,"texas",0,1,14950,1,0,1,195.4375
2001,"texas",0,0,0,1,1,1,195.4375
2002,"texas",0,1,19000,1,1,1,195.4375
2002,"texas",1,0,0,1,1,1,195.4375
2003,"texas",0,1,20000,1,0,1,195.4375
2002,"texas",0,1,14000,1,0,1,195.4375
1995,"texas",0,0,0,1,1,0,195.4375
2005,"texas",0,0,0,1,0,1,195.4375
2003,"texas",0,0,0,1,0,1,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
2003,"texas",0,1,60000,1,0,1,195.4375
1994,"texas",0,1,8500,1,0,0,195.4375
1994,"texas",0,1,9500,1,0,0,195.4375
1993,"texas",0,1,7574,1,1,0,195.4375
1998,"texas",0,0,0,1,0,1,195.4375
1996,"texas",0,1,17800,1,0,1,195.4375
2005,"texas",0,1,24000,1,0,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
2005,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,1,0,1,0,1,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,1,13000,1,1,1,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
2001,"texas",0,1,12000,1,0,1,195.4375
2004,"texas",0,0,6500,1,1,1,195.4375
2001,"texas",0,0,0,1,0,1,195.4375
2000,"texas",0,0,0,0,0,1,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,0,0,1,0,1,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
1995,"texas",0,1,10000,1,1,0,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
1990,"texas",0,1,8500,1,0,0,195.4375
1996,"texas",0,0,0,1,0,1,195.4375
1996,"texas",0,1,8840,1,0,1,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,0,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1993,"texas",0,1,21000,1,0,0,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
1995,"texas",0,0,0,1,1,0,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,1,7500,0,0,1,195.4375
1997,"texas",0,0,0,1,0,1,195.4375
1998,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,600,1,0,1,195.4375
2000,"texas",0,1,18000,1,0,1,195.4375
1997,"texas",0,1,12480,1,0,1,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1999,"texas",0,1,32000,1,0,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
1995,"texas",0,1,16000,1,0,0,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
2004,"texas",0,0,0,1,0,1,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1993,"texas",0,1,0,1,0,0,195.4375
1997,"texas",0,0,24000,1,0,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1999,"texas",0,1,0,1,0,1,195.4375
1994,"texas",0,1,8000,1,1,0,195.4375
1995,"texas",0,0,0,1,1,0,195.4375
2004,"texas",0,1,0,1,0,1,195.4375
1996,"texas",0,1,4000,1,0,1,195.4375
1990,"texas",0,0,0,1,0,0,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,1,16016,1,1,1,195.4375
1998,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,1,10700,1,0,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,1,15600,1,0,1,195.4375
2004,"texas",0,1,15000,1,0,1,195.4375
2001,"texas",0,1,25000,1,0,1,195.4375
1992,"texas",0,0,0,1,0,0,195.4375
2003,"texas",0,0,0,1,0,1,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
2001,"texas",0,0,0,1,1,1,195.4375
1995,"texas",0,0,0,0,1,0,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1990,"texas",0,0,0,1,1,0,195.4375
2000,"texas",0,0,6000,1,0,1,195.4375
2001,"texas",0,0,0,1,1,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
2002,"texas",0,1,0,1,0,1,195.4375
1998,"texas",0,1,14300,1,0,1,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1995,"texas",0,1,8000,1,0,0,195.4375
1997,"texas",0,1,11795,1,1,1,195.4375
1998,"texas",0,1,14040,1,0,1,195.4375
2002,"texas",0,1,11000,1,0,1,195.4375
2000,"texas",0,0,0,1,0,1,195.4375
1992,"texas",0,1,3825,0,1,0,195.4375
1996,"texas",0,1,0,1,0,1,195.4375
1996,"texas",0,1,31200,0,0,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1994,"texas",0,1,22620,1,0,0,195.4375
2001,"texas",0,0,0,1,1,1,195.4375
1991,"texas",0,0,22000,0,1,0,195.4375
1997,"texas",0,0,0,1,0,1,195.4375
2001,"texas",0,0,0,0,1,1,195.4375
2004,"texas",0,1,11000,1,1,1,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1997,"texas",0,1,14560,1,0,1,195.4375
1999,"texas",0,0,4000,1,1,1,195.4375
2005,"texas",0,0,0,1,1,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
1992,"texas",0,0,0,1,0,0,195.4375
1997,"texas",0,0,0,0,1,1,195.4375
1997,"texas",0,1,12000,1,0,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
1996,"texas",0,1,18200,1,0,1,195.4375
2004,"texas",0,0,2940,1,0,1,195.4375
2003,"texas",0,0,0,1,0,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
1996,"texas",0,1,10000,1,0,1,195.4375
1992,"texas",0,0,3500,1,1,0,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
1995,"texas",0,0,0,1,1,0,195.4375
1992,"texas",0,1,7306,1,1,0,195.4375
2001,"texas",0,0,0,1,1,1,195.4375
1999,"texas",0,0,0,1,0,1,195.4375
1998,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
2002,"texas",0,0,7800,1,1,1,195.4375
1997,"texas",0,1,8995,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,1,4800,0,1,1,195.4375
1994,"texas",0,0,0,1,0,0,195.4375
1995,"texas",0,0,0,1,0,0,195.4375
1995,"texas",0,0,0,1,1,0,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
1993,"texas",0,1,36000,1,1,0,195.4375
2005,"texas",0,1,6000,1,1,1,195.4375
1998,"texas",0,1,7423,1,1,1,195.4375
2003,"texas",0,1,40000,1,0,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
2002,"texas",0,0,0,0,1,1,195.4375
2004,"texas",0,1,55000,1,0,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
1993,"texas",0,1,11143,1,0,0,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
1994,"texas",0,1,45000,1,0,0,195.4375
2001,"texas",0,1,14800,1,0,1,195.4375
2001,"texas",0,1,13440,1,0,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1994,"texas",0,0,0,1,0,0,195.4375
2005,"texas",0,1,19000,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1994,"texas",0,0,0,1,0,0,195.4375
1999,"texas",0,0,0,1,0,1,195.4375
1996,"texas",0,0,5200,1,0,1,195.4375
2005,"texas",0,0,0,1,1,1,195.4375
2001,"texas",0,0,0,1,0,1,195.4375
2004,"texas",0,0,0,1,0,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
1997,"texas",0,1,8000,1,0,1,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
2003,"texas",0,1,13000,1,1,1,195.4375
1997,"texas",0,1,16000,1,0,1,195.4375
1997,"texas",0,1,12500,1,0,1,195.4375
1992,"texas",1,0,0,1,1,0,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
1991,"texas",0,0,0,1,0,0,195.4375
1997,"texas",0,0,0,1,0,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
2002,"texas",0,1,0,1,0,1,195.4375
1992,"texas",0,1,1040,0,0,0,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
1998,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
1993,"texas",0,1,2210,1,0,0,195.4375
1999,"texas",1,0,0,0,0,1,195.4375
1999,"texas",0,1,9000,1,1,1,195.4375
1991,"texas",0,0,0,1,1,0,195.4375
2001,"texas",0,1,23000,1,0,1,195.4375
2004,"texas",0,1,45000,1,0,1,195.4375
1994,"texas",0,1,1200,1,0,0,195.4375
1992,"texas",0,0,298,1,1,0,195.4375
1992,"texas",0,0,0,1,0,0,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
2001,"texas",0,1,19073,1,0,1,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,1,20800,1,0,1,195.4375
2004,"texas",0,0,0,1,0,1,195.4375
1999,"texas",0,0,11000,1,0,1,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
1998,"texas",0,1,4500,1,1,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
2001,"texas",0,1,15000,1,0,1,195.4375
1992,"texas",0,0,0,1,0,0,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
2001,"texas",0,0,0,1,0,1,195.4375
2002,"texas",0,1,15600,1,0,1,195.4375
1993,"texas",0,1,10200,1,0,0,195.4375
2004,"texas",0,1,25000,1,0,1,195.4375
1996,"texas",0,0,0,0,0,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
1992,"texas",0,0,8500,1,0,0,195.4375
1998,"texas",0,0,0,1,1,1,195.4375
2003,"texas",0,1,18000,1,0,1,195.4375
2004,"texas",0,1,21000,1,0,1,195.4375
2001,"texas",0,1,21695,1,0,1,195.4375
2004,"texas",0,1,2000,0,1,1,195.4375
1994,"texas",0,1,11000,1,1,0,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,1,13500,1,1,1,195.4375
2002,"texas",0,0,0,1,0,1,195.4375
1992,"texas",0,1,8430,1,0,0,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
1994,"texas",0,0,0,0,0,0,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
2003,"texas",0,1,31000,1,0,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
2002,"texas",0,0,0,1,0,1,195.4375
1994,"texas",0,0,0,0,1,0,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
2003,"texas",0,1,16800,1,0,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
1992,"texas",0,1,7500,1,0,0,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
2001,"texas",0,0,0,1,0,1,195.4375
1999,"texas",0,1,18000,1,1,1,195.4375
1996,"texas",0,1,9000,1,0,1,195.4375
1992,"texas",0,1,6000,0,0,0,195.4375
1997,"texas",0,0,11000,1,1,1,195.4375
2001,"texas",0,0,0,1,0,1,195.4375
2004,"texas",0,0,0,1,0,1,195.4375
1992,"texas",0,0,0,1,0,0,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
1991,"texas",0,1,3000,1,1,0,195.4375
2000,"texas",0,1,45000,0,0,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
2003,"texas",0,0,0,1,0,1,195.4375
2004,"texas",0,0,0,0,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
2005,"texas",0,1,1600,1,0,1,195.4375
1990,"texas",0,0,0,1,0,0,195.4375
1995,"texas",0,0,0,1,1,0,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
1995,"texas",0,0,0,1,0,0,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
2000,"texas",0,0,0,1,0,1,195.4375
2002,"texas",0,1,12480,1,0,1,195.4375
1996,"texas",0,0,0,1,0,1,195.4375
1990,"texas",0,0,0,1,0,0,195.4375
1991,"texas",0,0,0,1,1,0,195.4375
2000,"texas",0,0,0,0,0,1,195.4375
1992,"texas",0,0,0,0,0,0,195.4375
2000,"texas",0,0,0,0,1,1,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
2005,"texas",0,0,0,1,0,1,195.4375
2001,"texas",0,1,22000,1,0,1,195.4375
2004,"texas",0,0,0,1,0,1,195.4375
1999,"texas",0,0,0,0,0,1,195.4375
1992,"texas",0,1,0,1,0,0,195.4375
1994,"texas",0,1,9000,0,1,0,195.4375
1995,"texas",0,1,200,1,0,0,195.4375
2001,"texas",0,0,0,1,1,1,195.4375
1991,"texas",0,1,7000,1,0,0,195.4375
2003,"texas",0,1,12000,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
2002,"texas",0,0,0,1,0,1,195.4375
1994,"texas",0,0,0,1,0,0,195.4375
1999,"texas",0,0,0,1,1,1,195.4375
1990,"texas",0,0,8800,1,1,0,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1998,"texas",0,0,0,1,0,1,195.4375
2005,"texas",0,0,0,1,0,1,195.4375
2002,"texas",0,1,0,1,0,1,195.4375
2001,"texas",0,0,0,1,1,1,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
2002,"texas",0,1,10000,1,0,1,195.4375
2000,"texas",0,1,20000,1,0,1,195.4375
2001,"texas",0,0,15000,1,0,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
2000,"texas",0,0,0,1,0,1,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
1992,"texas",0,1,10400,1,0,0,195.4375
1999,"texas",0,1,4160,1,1,1,195.4375
1997,"texas",0,1,16500,1,0,1,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
2000,"texas",0,1,22600,1,0,1,195.4375
2002,"texas",0,0,0,1,0,1,195.4375
1999,"texas",0,1,11000,1,1,1,195.4375
1995,"texas",0,0,0,1,0,0,195.4375
1994,"texas",0,1,23000,0,0,0,195.4375
1999,"texas",0,0,0,1,0,1,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1999,"texas",0,0,0,1,1,1,195.4375
1993,"texas",0,1,0,1,0,0,195.4375
2005,"texas",0,0,0,1,0,1,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
1995,"texas",0,0,0,0,1,0,195.4375
1992,"texas",0,0,0,1,0,0,195.4375
2004,"texas",0,1,23400,1,0,1,195.4375
2005,"texas",0,0,0,1,0,1,195.4375
1997,"texas",0,0,0,1,0,1,195.4375
2002,"texas",0,1,3000,1,1,1,195.4375
1996,"texas",0,0,0,1,0,1,195.4375
1996,"texas",0,0,12948,1,0,1,195.4375
1991,"texas",0,0,0,1,1,0,195.4375
1996,"texas",0,0,1200,1,1,1,195.4375
1994,"texas",0,0,0,1,0,0,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1996,"texas",0,0,0,1,0,1,195.4375
2003,"texas",0,0,0,1,0,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
1998,"texas",0,0,0,0,1,1,195.4375
1995,"texas",0,0,0,1,0,0,195.4375
1995,"texas",0,0,4597,1,0,0,195.4375
1990,"texas",0,1,5162,1,0,0,195.4375
1999,"texas",1,0,0,1,1,1,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1995,"texas",1,0,0,1,1,0,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
1994,"texas",0,0,0,1,0,0,195.4375
2002,"texas",0,1,0,1,0,1,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,0,0,1,0,1,195.4375
2002,"texas",0,1,9000,1,1,1,195.4375
2004,"texas",0,1,53000,1,0,1,195.4375
1995,"texas",0,0,0,1,0,0,195.4375
2005,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,1,6000,1,0,1,195.4375
1992,"texas",0,0,5448,1,1,0,195.4375
2004,"texas",0,1,20000,1,1,1,195.4375
2000,"texas",0,0,0,1,0,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
1992,"texas",0,0,0,1,0,0,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
1994,"texas",0,0,0,1,0,0,195.4375
1994,"texas",0,0,600,1,1,0,195.4375
2005,"texas",0,0,0,1,0,1,195.4375
2000,"texas",0,0,0,0,0,1,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
2002,"texas",0,1,24000,1,0,1,195.4375
2005,"texas",0,1,42000,1,0,1,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
1997,"texas",0,1,0,1,0,1,195.4375
1998,"texas",1,0,0,1,0,1,195.4375
2001,"texas",0,1,10400,1,0,1,195.4375
1996,"texas",0,1,7500,1,0,1,195.4375
2005,"texas",0,0,0,1,0,1,195.4375
1996,"texas",0,0,0,1,0,1,195.4375
1999,"texas",0,1,15000,1,1,1,195.4375
1996,"texas",0,1,20000,1,0,1,195.4375
1993,"texas",0,1,0,1,0,0,195.4375
2000,"texas",0,1,2500,1,1,1,195.4375
2005,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
2001,"texas",0,1,7260,1,1,1,195.4375
2004,"texas",0,0,0,1,0,1,195.4375
1995,"texas",0,0,0,1,1,0,195.4375
1998,"texas",0,0,0,1,0,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
2002,"texas",0,1,6000,1,0,1,195.4375
2001,"texas",0,1,15600,1,0,1,195.4375
1993,"texas",0,1,0,1,0,0,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,1,7800,1,1,1,195.4375
2004,"texas",0,0,14400,1,0,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
1997,"texas",0,0,0,1,0,1,195.4375
1994,"texas",0,1,6500,1,0,0,195.4375
1997,"texas",0,1,7020,1,1,1,195.4375
1994,"texas",0,1,23000,1,0,0,195.4375
1990,"texas",0,0,0,1,1,0,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
2002,"texas",0,1,0,1,0,1,195.4375
1994,"texas",0,0,0,1,0,0,195.4375
1992,"texas",0,0,0,1,0,0,195.4375
1990,"texas",0,0,0,1,0,0,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,3600,1,0,1,195.4375
1995,"texas",0,0,0,0,1,0,195.4375
1991,"texas",0,0,0,1,1,0,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1998,"texas",0,1,4500,1,1,1,195.4375
1990,"texas",0,0,0,1,0,0,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
2000,"texas",0,1,4000,1,1,1,195.4375
2001,"texas",0,0,0,1,1,1,195.4375
2001,"texas",0,0,10000,1,0,1,195.4375
2005,"texas",0,0,0,1,0,1,195.4375
1999,"texas",0,1,4000,1,1,1,195.4375
1999,"texas",0,0,0,1,1,1,195.4375
2001,"texas",0,1,6240,1,1,1,195.4375
1994,"texas",0,0,0,1,0,0,195.4375
2000,"texas",0,0,0,1,0,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
1994,"texas",0,1,4000,1,1,0,195.4375
2001,"texas",0,0,0,1,0,1,195.4375
2000,"texas",0,0,0,0,1,1,195.4375
1999,"texas",0,1,12000,0,0,1,195.4375
1999,"texas",0,1,13000,1,1,1,195.4375
2002,"texas",0,1,10000,1,1,1,195.4375
1998,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1999,"texas",0,0,0,0,1,1,195.4375
1996,"texas",0,0,7700,1,0,1,195.4375
1993,"texas",0,0,0,1,0,0,195.4375
1996,"texas",0,0,0,0,0,1,195.4375
1993,"texas",0,1,0,1,0,0,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
1990,"texas",0,1,3000,1,0,0,195.4375
1998,"texas",0,0,0,0,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1993,"texas",0,1,4488,1,1,0,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1993,"texas",0,0,0,1,0,0,195.4375
2000,"texas",0,1,9000,1,0,1,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
2002,"texas",0,1,9000,1,1,1,195.4375
2005,"texas",0,0,0,1,1,1,195.4375
1994,"texas",0,1,4366,1,1,0,195.4375
1999,"texas",0,1,15000,1,0,1,195.4375
1998,"texas",0,0,0,1,1,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
1992,"texas",0,0,0,0,0,0,195.4375
1999,"texas",0,1,0,1,0,1,195.4375
2003,"texas",0,1,20000,1,0,1,195.4375
2003,"texas",0,0,0,1,0,1,195.4375
1993,"texas",0,0,0,1,0,0,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
2001,"texas",0,0,0,1,1,1,195.4375
1992,"texas",0,0,20139,1,0,0,195.4375
2002,"texas",0,1,30000,1,0,1,195.4375
1996,"texas",0,0,9000,1,0,1,195.4375
2005,"texas",0,0,0,1,0,1,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
1996,"texas",0,1,9100,1,0,1,195.4375
2000,"texas",0,0,0,1,0,1,195.4375
2001,"texas",0,1,10000,1,1,1,195.4375
1992,"texas",0,0,0,1,0,0,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1999,"texas",0,0,0,1,1,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
2001,"texas",0,1,35000,1,1,1,195.4375
2000,"texas",0,1,36400,1,0,1,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
2001,"texas",0,0,0,1,0,1,195.4375
1993,"texas",0,0,0,1,0,0,195.4375
1997,"texas",0,1,6500,1,0,1,195.4375
1995,"texas",0,1,15030,1,0,0,195.4375
2003,"texas",0,0,0,1,0,1,195.4375
1994,"texas",0,1,0,1,1,0,195.4375
2002,"texas",0,0,0,1,0,1,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
1999,"texas",0,0,0,1,1,1,195.4375
1995,"texas",0,1,6000,1,0,0,195.4375
2002,"texas",0,0,12000,1,1,1,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
1995,"texas",0,0,0,1,1,0,195.4375
2005,"texas",0,0,0,1,0,1,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1998,"texas",0,0,0,1,1,1,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1995,"texas",0,0,0,1,0,0,195.4375
2001,"texas",0,0,0,1,1,1,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
1996,"texas",0,0,0,1,0,1,195.4375
1992,"texas",0,0,1872,1,1,0,195.4375
1999,"texas",0,0,0,1,1,1,195.4375
1993,"texas",0,0,0,1,0,0,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
2005,"texas",0,0,0,1,1,1,195.4375
2003,"texas",0,1,23400,1,0,1,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
1996,"texas",0,1,15000,1,0,1,195.4375
1996,"texas",0,1,9100,1,0,1,195.4375
2001,"texas",0,0,0,1,1,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
2000,"texas",0,0,0,1,0,1,195.4375
1995,"texas",0,0,0,1,0,0,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
2003,"texas",0,0,0,1,0,1,195.4375
2001,"texas",0,1,19000,1,0,1,195.4375
1994,"texas",0,1,0,1,1,0,195.4375
1997,"texas",0,0,0,1,0,1,195.4375
1996,"texas",0,0,0,1,1,1,195.4375
2003,"texas",0,0,0,0,0,1,195.4375
1994,"texas",0,0,0,1,0,0,195.4375
2002,"texas",0,0,13000,1,1,1,195.4375
2005,"texas",0,1,9100,1,1,1,195.4375
1996,"texas",0,0,800,1,1,1,195.4375
1993,"texas",0,1,12000,1,0,0,195.4375
1994,"texas",0,0,0,1,0,0,195.4375
2004,"texas",0,0,0,1,1,1,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
2005,"texas",0,0,0,1,1,1,195.4375
1998,"texas",0,1,16000,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1999,"texas",0,1,0,1,1,1,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
1994,"texas",0,1,9600,1,0,0,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
1996,"texas",0,1,13821,1,0,1,195.4375
1995,"texas",0,0,0,1,1,0,195.4375
1993,"texas",0,0,0,1,0,0,195.4375
1993,"texas",0,0,0,1,1,0,195.4375
1992,"texas",0,0,0,1,0,0,195.4375
2003,"texas",0,0,2000,1,0,1,195.4375
1999,"texas",0,0,0,1,1,1,195.4375
1993,"texas",0,0,0,0,0,0,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
2002,"texas",0,0,0,0,1,1,195.4375
1999,"texas",0,1,7000,1,0,1,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
2000,"texas",0,0,0,1,1,1,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
1998,"texas",0,1,10000,1,0,1,195.4375
1994,"texas",0,0,0,1,1,0,195.4375
1998,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,1,8000,1,1,1,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
1992,"texas",0,0,100,1,1,0,195.4375
2005,"texas",0,0,0,1,1,1,195.4375
1994,"texas",0,0,0,0,0,0,195.4375
1992,"texas",0,0,0,1,1,0,195.4375
2005,"texas",0,1,21000,1,0,1,195.4375
1993,"texas",0,0,0,1,0,0,195.4375
1999,"texas",0,0,0,1,1,1,195.4375
2000,"texas",0,0,0,1,0,1,195.4375
2003,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,1,15600,1,1,1,195.4375
2004,"texas",0,1,16640,1,0,1,195.4375
1997,"texas",0,0,2200,1,0,1,195.4375
1992,"texas",0,1,10000,1,0,0,195.4375
2005,"texas",0,0,17000,1,0,1,195.4375
2005,"texas",0,0,0,1,0,1,195.4375
2001,"texas",0,0,0,1,1,1,195.4375
2002,"texas",0,0,0,1,1,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
2004,"texas",0,1,26000,1,0,1,195.4375
1997,"texas",0,0,0,1,1,1,195.4375
1993,"texas",0,0,0,1,0,0,195.4375
